node_id,name,infra_type,borough,lat,lon,external,flood_moderate_current_depth_m,flood_moderate_2050_depth_m,flood_extreme_2080_depth_m
power_tap140970,Tap140970,power,NJ (external),40.738306,-74.097503,True,0.0,0.0,0.0
power_tap135491,Tap135491,power,Queens,40.662881,-73.708602,False,0.0,0.0,0.0
power_tap135492,Tap135492,power,Queens,40.637483,-73.733018,False,0.0,0.0,0.0
power_tap135493,Tap135493,power,Queens,40.661025,-73.702269,False,0.0,0.0,0.0
power_unknown162554,Unknown162554,power,NJ (external),40.747978,-74.174971,True,0.0,0.0,0.0
power_bergen,Bergen,power,Manhattan,40.834072,-74.016493,False,0.0,0.0,0.0
power_unknown132952,Unknown132952,power,Brooklyn,40.840297,-74.024355,False,0.0,0.0,0.0
power_unknown132953,Unknown132953,power,Brooklyn,40.838403,-74.021738,False,0.0,0.0,0.0
power_maywood,Maywood,power,NJ (external),40.899206,-74.070607,True,0.0,0.0,0.0
power_leonia,Leonia,power,Manhattan,40.868014,-73.991611,False,0.0,0.0,0.0
power_kingsland,Kingsland,power,NJ (external),40.791922,-74.117055,True,0.0,0.0,0.0
power_hvdc_b2b_station_hudson,Hvdc B2B Station Hudson,power,Manhattan,40.832063,-74.012567,False,0.0,0.0,0.0
power_saddle_brook,Saddle Brook,power,NJ (external),40.889048,-74.101109,True,0.0,0.0,0.0
power_essex,Essex,power,NJ (external),40.737196,-74.122388,True,0.0,0.0,0.0
power_newark_switching_station,Newark Switching Station,power,NJ (external),40.733065,-74.17775,True,0.0,0.0,0.0
power_federal_square,Federal Square,power,NJ (external),40.726577,-74.174614,True,0.0,0.0,0.0
power_marion_drive,Marion Drive,power,NJ (external),40.791962,-74.258283,True,0.0,0.0,0.0
power_west_orange,West Orange,power,NJ (external),40.789943,-74.257149,True,0.0,0.0,0.0
power_cedar_grove,Cedar Grove,power,NJ (external),40.868371,-74.221466,True,0.0,0.0,0.0
power_cook_road,Cook Road,power,NJ (external),40.811783,-74.178341,True,0.0,0.0,0.0
power_belleville,Belleville,power,NJ (external),40.802789,-74.142094,True,0.0,0.0,0.0
power_unknown132357,Unknown132357,power,NJ (external),40.763397,-74.055175,True,0.0,0.0,0.0
power_unknown132362,Unknown132362,power,NJ (external),40.78878,-74.035912,True,0.0,0.0,0.0
power_marion,Marion,power,NJ (external),40.746443,-74.069915,True,0.0,0.0,0.0
power_unknown132951,Unknown132951,power,NJ (external),40.744494,-74.072592,True,0.0,0.0,0.0
power_bayonne_switching_station,Bayonne Switching Station,power,NJ (external),40.694218,-74.105523,True,0.0,0.0,0.0
power_turnpike,Turnpike,power,NJ (external),40.760708,-74.117067,True,0.0,0.0,0.0
power_unknown140971,Unknown140971,power,NJ (external),40.716165,-74.054412,True,0.0,0.0,0.0
power_kearny,Kearny,power,NJ (external),40.73798,-74.098575,True,0.0,0.0,0.0
power_njt_meadowlands_rail_substaion,Njt Meadowlands Rail Substaion,power,NJ (external),40.74555,-74.102682,True,0.0,0.0,0.0
power_penhorn,Penhorn,power,NJ (external),40.749297,-74.073311,True,0.0,0.0,0.0
power_homestead,Homestead,power,NJ (external),40.77889,-74.04219,True,0.0,0.0,0.0
power_north_bergen,North Bergen,power,Brooklyn,40.8042,-74.025613,False,0.0,0.0,0.0
power_sewaren,Sewaren,power,Staten Island,40.556873,-74.248006,True,0.0,0.0,0.0
power_unknown140874,Unknown140874,power,Staten Island,40.560894,-74.252052,True,0.0,0.0,0.0
power_minue_street,Minue Street,power,Staten Island,40.59098,-74.237943,True,0.0,0.0,0.0
power_athenia_switching_station,Athenia Switching Station,power,NJ (external),40.861289,-74.158288,True,0.0,0.0,0.0
power_clifton,Clifton,power,NJ (external),40.855766,-74.164758,True,0.0,0.0,0.0
power_jackson_road,Jackson Road,power,NJ (external),40.906777,-74.245076,True,0.0,0.0,0.0
power_unknown132603,Unknown132603,power,Staten Island,40.634122,-74.21208,True,0.0,0.0,0.0
power_linden,Linden,power,Staten Island,40.624046,-74.211294,True,0.0,0.0,0.0
power_unknown132611,Unknown132611,power,Staten Island,40.621479,-74.210546,True,0.0,0.0,0.0
power_unknown132612,Unknown132612,power,Staten Island,40.621069,-74.208014,True,0.0,0.0,0.0
power_unknown133139,Unknown133139,power,Staten Island,40.63039,-74.214481,True,0.0,0.0,0.0
power_bayway,Bayway,power,Staten Island,40.644595,-74.205949,True,0.0,0.0,0.0
power_unknown133141,Unknown133141,power,Staten Island,40.64166,-74.233969,True,0.0,0.0,0.0
power_doremus_place,Doremus Place,power,NJ (external),40.696805,-74.222864,True,0.0,0.0,0.0
power_stanley_terrace,Stanley Terrace,power,NJ (external),40.712438,-74.266297,True,0.0,0.0,0.0
power_north_avenue,North Avenue,power,NJ (external),40.669202,-74.174234,True,0.0,0.0,0.0
power_bruckner,Bruckner,power,Queens,40.79907,-73.911085,False,0.0,0.0,0.0
power_tremont,Tremont,power,Bronx,40.842683,-73.863338,False,0.0,0.0,0.0
power_brownsville,Brownsville,power,Queens,40.669663,-73.898689,False,0.0,0.0,0.0
power_bensonhurst,Bensonhurst,power,Brooklyn,40.62157,-73.975929,False,0.0,0.0,0.0
power_east_64th_street,East 64Th Street,power,Brooklyn,40.619744,-73.917577,False,0.0,0.0,0.0
power_avenue_n,Avenue N,power,Brooklyn,40.618498,-73.93036,False,0.0,0.0,0.0
power_mill_avenue,Mill Avenue,power,Brooklyn,40.614537,-73.91334,False,0.0,0.0,0.0
power_east_83rd_street,East 83Rd Street,power,Brooklyn,40.628868,-73.902381,False,0.0,0.0,0.0
power_livonia_avenue,Livonia Avenue,power,Queens,40.665731,-73.889098,False,0.0,0.0,0.0
power_gowanus,Gowanus,power,Brooklyn,40.661952,-74.00302,False,0.0,0.0,0.0
power_hudson_avenue,Hudson Avenue,power,Manhattan,40.703809,-73.981736,False,0.0,0.0,0.0
power_farragut,Farragut,power,Manhattan,40.705099,-73.984511,False,0.0,0.0,0.0
power_water_street,Water Street,power,Manhattan,40.70337,-73.981883,False,0.0,0.0,0.0
power_unknown129540,Unknown129540,power,Queens,40.619067,-73.730887,False,0.0,0.0,0.0
power_unknown129559,Unknown129559,power,Queens,40.753776,-73.702743,False,0.0,0.0,0.0
power_great_neck,Great Neck,power,Queens,40.78875,-73.720569,False,0.0,0.0,0.0
power_lake_success,Lake Success,power,Queens,40.753227,-73.701455,False,0.0,0.0,0.0
power_hewlett,Hewlett,power,Queens,40.637035,-73.706032,False,0.0,0.0,0.0
power_central_avenue,Central Avenue,power,Queens,40.677097,-73.709712,False,0.0,0.0,0.0
power_woodmere,Woodmere,power,Queens,40.636997,-73.73267,False,0.0,0.0,0.0
power_east_13th_street,East 13Th Street,power,Manhattan,40.727544,-73.974622,False,0.0,0.0,0.8
power_parkview,Parkview,power,Manhattan,40.807746,-73.936556,False,0.0,0.0,0.0
power_leonard_street,Leonard Street,power,Manhattan,40.718405,-74.006499,False,0.0,0.0,0.0
power_west_65th_street,West 65Th Street,power,Manhattan,40.775838,-73.988088,False,0.0,0.0,0.0
power_east_36th_street,East 36Th Street,power,Manhattan,40.744947,-73.971336,False,0.0,0.0,0.0
power_west_19th_street,West 19Th Street,power,Manhattan,40.741239,-73.997332,False,0.0,0.0,0.0
power_east_63rd_street,East 63Rd Street,power,Manhattan,40.762891,-73.960986,False,0.0,0.0,0.0
power_unknown141001,Unknown141001,power,Manhattan,40.768692,-73.989235,False,0.0,0.0,0.0
power_east_75th_street,East 75Th Street,power,Manhattan,40.768436,-73.950459,False,0.0,0.0,0.0
power_west_49th_street,West 49Th Street,power,Manhattan,40.766003,-73.995884,False,0.0,0.0,0.0
power_cherry_street,Cherry Street,power,Manhattan,40.71137,-73.990686,False,0.0,0.0,0.0
power_unknown124169,Unknown124169,power,Queens,40.781786,-73.898094,False,0.0,0.0,0.0
power_west_astoria,West Astoria,power,Queens,40.787693,-73.909313,False,0.0,0.0,0.0
power_east_astoria,East Astoria,power,Queens,40.783834,-73.903404,False,0.0,0.0,0.0
power_unknown129913,Unknown129913,power,Queens,40.66809,-73.750045,False,0.0,0.0,0.0
power_north_queens,North Queens,power,Queens,40.78203,-73.90642,False,0.0,0.0,0.0
power_fresh_meadows,Fresh Meadows,power,Queens,40.739315,-73.796581,False,0.0,0.0,0.0
power_bayside,Bayside,power,Queens,40.7597,-73.770801,False,0.0,0.0,0.0
power_chisholm,Chisholm,power,Queens,40.784207,-73.85091,False,0.0,0.0,0.6
power_causeway,Causeway,power,Queens,40.778873,-73.841842,False,0.0,0.0,0.0
power_whitestone,Whitestone,power,Queens,40.788769,-73.812098,False,0.0,0.0,0.0
power_auburndale,Auburndale,power,Queens,40.776529,-73.799323,False,0.0,0.0,0.0
power_beechhurst,Beechhurst,power,Queens,40.785513,-73.795327,False,0.0,0.0,0.0
power_clearview,Clearview,power,Queens,40.777061,-73.780577,False,0.0,0.0,0.0
power_flushing,Flushing,power,Queens,40.76432,-73.836105,False,0.0,0.0,0.0
power_douglaston,Douglaston,power,Queens,40.765242,-73.742297,False,0.0,0.0,0.0
power_oakland,Oakland,power,Queens,40.747901,-73.762057,False,0.0,0.0,0.0
power_alley_park,Alley Park,power,Queens,40.743723,-73.761485,False,0.0,0.0,0.0
power_north_hills,North Hills,power,Queens,40.748655,-73.737385,False,0.0,0.0,0.0
power_parkway,Parkway,power,Queens,40.740315,-73.727556,False,0.0,0.0,0.0
power_glen_oaks,Glen Oaks,power,Queens,40.743869,-73.717185,False,0.0,0.0,0.0
power_floral_park,Floral Park,power,Queens,40.737338,-73.706952,False,0.0,0.0,0.0
power_hillcrest,Hillcrest,power,Queens,40.724261,-73.804405,False,0.0,0.0,0.6
power_cunningham,Cunningham,power,Queens,40.727957,-73.784047,False,0.0,0.0,0.0
power_union,Union,power,Queens,40.733507,-73.758461,False,0.0,0.0,0.0
power_hollis,Hollis,power,Queens,40.713359,-73.754879,False,0.0,0.0,0.0
power_far_rockaway,Far Rockaway,power,Queens,40.610457,-73.760113,False,0.0,0.0,0.0
power_rockaway_beach,Rockaway Beach,power,Queens,40.582748,-73.833805,False,0.0,0.0,0.0
power_long_island_railroad,Long Island Railroad,power,Queens,40.689093,-73.844535,False,0.0,0.0,0.0
power_creedmoor,Creedmoor,power,Queens,40.734041,-73.725193,False,0.0,0.0,0.0
power_unknown135514,Unknown135514,power,Queens,40.710588,-73.765709,False,0.0,0.0,0.0
power_151st_avenue,151St Avenue,power,Queens,40.66686,-73.855055,False,0.0,0.0,0.0
power_160th_avenue,160Th Avenue,power,Queens,40.65659,-73.847598,False,0.0,0.0,0.2
power_woodhaven,Woodhaven,power,Queens,40.689826,-73.843957,False,0.0,0.0,0.2
power_howard_beach,Howard Beach,power,Queens,40.662861,-73.840014,False,0.0,0.0,0.0
power_centerville,Centerville,power,Queens,40.674595,-73.836425,False,0.0,0.0,0.0
power_unknown135522,Unknown135522,power,Queens,40.695,-73.825216,False,0.0,0.0,0.0
power_aqueduct,Aqueduct,power,Queens,40.670203,-73.820353,False,0.0,0.0,0.0
power_lefferts,Lefferts,power,Queens,40.676572,-73.819117,False,0.0,0.0,0.0
power_sutphin,Sutphin,power,Queens,40.689023,-73.79547,False,0.0,0.0,0.0
power_unknown135527,Unknown135527,power,Queens,40.675857,-73.790621,False,0.0,0.0,0.0
power_brinkerhoff,Brinkerhoff,power,Queens,40.694661,-73.788007,False,0.0,0.0,0.2
power_cedar_manor,Cedar Manor,power,Queens,40.68897,-73.785155,False,0.0,0.0,0.0
power_springfield,Springfield,power,Queens,40.679005,-73.760878,False,0.0,0.0,0.0
power_146th_avenue,146Th Avenue,power,Queens,40.659925,-73.754632,False,0.0,0.0,0.0
power_montefiore,Montefiore,power,Queens,40.68385,-73.750845,False,0.0,0.0,0.0
power_cambria,Cambria,power,Queens,40.696534,-73.746753,False,0.0,0.0,0.0
power_rosedale,Rosedale,power,Queens,40.667987,-73.736795,False,0.0,0.0,0.0
power_253rd_place,253Rd Place,power,Queens,40.656705,-73.735228,False,0.0,0.0,0.0
power_unknown135536,Unknown135536,power,Queens,40.698385,-73.817154,False,0.0,0.0,0.0
power_newtown,Newtown,power,Manhattan,40.742985,-73.931549,False,0.0,0.0,0.0
power_rainey,Rainey,power,Manhattan,40.763225,-73.943026,False,0.0,0.0,0.0
power_vernon,Vernon,power,Manhattan,40.758136,-73.94693,False,0.0,0.0,0.2
power_queensbridge,Queensbridge,power,Manhattan,40.756291,-73.938231,False,0.0,0.0,0.2
power_unknown129920,Unknown129920,power,Staten Island,40.617016,-74.196186,True,0.0,0.0,0.0
power_fresh_kills,Fresh Kills,power,Staten Island,40.589217,-74.197199,True,0.0,0.0,0.0
power_willowbrook,Willowbrook,power,Staten Island,40.61078,-74.145625,True,0.0,0.0,0.0
power_woodrow,Woodrow,power,Staten Island,40.554765,-74.215258,True,0.0,0.0,0.0
power_unknown140881,Unknown140881,power,Staten Island,40.625811,-74.152363,True,0.0,0.0,0.0
power_westerleigh,Westerleigh,power,Staten Island,40.627945,-74.131252,True,0.0,0.0,0.0
power_odin,Odin,power,Staten Island,40.57583,-74.120582,True,0.0,0.0,0.0
power_clove_lakes,Clove Lakes,power,Staten Island,40.613745,-74.117513,True,0.0,0.0,0.0
power_naughton,Naughton,power,Staten Island,40.584812,-74.094491,True,0.0,0.0,0.0
power_silver_lake,Silver Lake,power,Staten Island,40.632145,-74.086458,True,0.0,0.0,0.0
power_dongan_hills,Dongan Hills,power,Staten Island,40.588836,-74.08525,True,0.0,0.0,0.0
power_seaside,Seaside,power,Staten Island,40.582019,-74.082423,True,0.0,0.0,0.0
power_wadsworth,Wadsworth,power,Staten Island,40.605521,-74.066495,True,0.0,0.0,0.6
power_howland_hook,Howland Hook,power,Staten Island,40.641255,-74.182207,True,0.0,0.0,0.0
power_port_richmond,Port Richmond,power,Staten Island,40.638959,-74.130389,True,0.0,0.0,0.0
power_unknown140894,Unknown140894,power,Staten Island,40.644853,-74.109304,True,0.0,0.0,0.0
power_new_brighton_substation,New Brighton Substation,power,Staten Island,40.645133,-74.093119,True,0.0,0.0,0.0
power_cedar_street,Cedar Street,power,Bronx,40.915055,-73.780337,False,0.0,0.0,0.0
power_foundry_street,Foundry Street,power,NJ (external),40.729223,-74.132881,True,0.0,0.0,0.0
power_central_ave,Central Ave,power,NJ (external),40.751188,-74.19967,True,0.0,0.0,0.0
power_irvington,Irvington,power,NJ (external),40.726386,-74.227625,True,0.0,0.0,0.0
power_unknown132353,Unknown132353,power,NJ (external),40.74483,-74.110364,True,0.0,0.0,0.0
power_harrison,Harrison,power,NJ (external),40.745051,-74.154276,True,0.0,0.0,0.0
power_unknown132602,Unknown132602,power,NJ (external),40.72035,-74.130971,True,0.0,0.0,0.0
power_unknown132351,Unknown132351,power,NJ (external),40.744941,-74.118577,True,0.0,0.0,0.0
power_port_street,Port Street,power,NJ (external),40.70355,-74.146369,True,0.0,0.0,0.0
power_clay_street,Clay Street,power,NJ (external),40.750472,-74.166841,True,0.0,0.0,0.0
power_unknown132349,Unknown132349,power,NJ (external),40.743336,-74.121096,True,0.0,0.0,0.0
power_ironbound,Ironbound,power,NJ (external),40.72202,-74.161182,True,0.0,0.0,0.0
power_mott_haven,Mott Haven,power,Bronx,40.808018,-73.906221,False,0.0,0.0,0.0
power_unknown133197,Unknown133197,power,NJ (external),40.732741,-74.048201,True,0.0,0.0,0.0
power_waverly,Waverly,power,NJ (external),40.690274,-74.198432,True,0.0,0.0,0.0
power_plank_road,Plank Road,power,NJ (external),40.734006,-74.132601,True,0.0,0.0,0.0
power_norfolk_street,Norfolk Street,power,NJ (external),40.738133,-74.186556,True,0.0,0.0,0.0
power_miller_st,Miller St,power,NJ (external),40.719192,-74.182135,True,0.0,0.0,0.0
power_unknown132358,Unknown132358,power,NJ (external),40.77185,-74.04387,True,0.0,0.0,0.0
power_unknown124209,Unknown124209,power,Brooklyn,40.662757,-73.999551,False,0.0,0.0,0.0
power_unknown132401,Unknown132401,power,NJ (external),40.826913,-74.169402,True,0.0,0.0,0.0
power_unknown132408,Unknown132408,power,NJ (external),40.863113,-74.199387,True,0.0,0.0,0.0
power_unknown132361,Unknown132361,power,NJ (external),40.740942,-74.041982,True,0.0,0.0,0.0
power_unknown132981,Unknown132981,power,Staten Island,40.565908,-74.248915,True,0.0,0.0,0.0
power_unknown140876,Unknown140876,power,Staten Island,40.612276,-74.226909,True,0.0,0.0,0.0
power_unknown132599,Unknown132599,power,NJ (external),40.7377,-74.125485,True,0.0,0.0,0.0
power_unknown133201,Unknown133201,power,NJ (external),40.707839,-74.127785,True,0.0,0.0,0.0
power_15th_street,15Th Street,power,NJ (external),40.753383,-74.19989,True,0.0,0.0,0.0
power_unknown132359,Unknown132359,power,NJ (external),40.735845,-74.043354,True,0.0,0.0,0.0
power_unknown135542,Unknown135542,power,NJ (external),40.769537,-74.041512,True,0.0,0.0,0.0
power_unknown133153,Unknown133153,power,NJ (external),40.882854,-74.229271,True,0.0,0.0,0.0
power_unknown162553,Unknown162553,power,NJ (external),40.735967,-74.121098,True,0.0,0.0,0.0
power_nineteenth_avenue,Nineteenth Avenue,power,NJ (external),40.731037,-74.209693,True,0.0,0.0,0.0
power_unknown132974,Unknown132974,power,NJ (external),40.757203,-74.030171,True,0.0,0.0,0.0
power_unknown162556,Unknown162556,power,Manhattan,40.795907,-73.995605,False,0.0,0.0,0.0
power_tap161815,Tap161815,power,Staten Island,40.644205,-74.200276,True,0.0,0.0,0.0
power_tap162555,Tap162555,power,NJ (external),40.747029,-74.175179,True,0.0,0.0,0.0
power_hell_gate,Hell Gate,power,Queens,40.799117,-73.909952,False,0.0,0.0,0.0
power_parkchester,Parkchester,power,Bronx,40.842055,-73.86337,False,0.0,0.0,0.0
power_east_179th_street,East 179Th Street,power,Bronx,40.849449,-73.893314,False,0.0,0.0,0.0
power_plymouth,Plymouth,power,Manhattan,40.703987,-73.983429,False,0.0,0.0,0.0
power_greenwood,Greenwood,power,Brooklyn,40.659291,-73.993781,False,0.0,0.0,0.0
power_unknown135537,Unknown135537,power,Queens,40.638354,-73.703231,False,0.0,0.0,0.0
power_cedarhurst,Cedarhurst,power,Queens,40.620275,-73.729048,False,0.0,0.0,0.0
power_unknown135513,Unknown135513,power,Queens,40.720422,-73.722995,False,0.0,0.0,0.0
power_academy,Academy,power,Bronx,40.86002,-73.919142,False,0.0,0.0,0.0
power_corona,Corona,power,Queens,40.740211,-73.862196,False,0.0,0.0,0.0
power_unknown135505,Unknown135505,power,Queens,40.679037,-73.77092,False,0.0,0.0,0.0
power_jamaica,Jamaica,power,Queens,40.699185,-73.813908,False,0.0,0.0,0.0
power_unknown135518,Unknown135518,power,Queens,40.688859,-73.844463,False,0.0,0.0,0.0
power_arverne,Arverne,power,Queens,40.592511,-73.78324,False,0.0,0.0,0.8
power_rockaway,Rockaway,power,Queens,40.675328,-73.805438,False,0.0,0.0,0.0
power_fox_hill,Fox Hill,power,Staten Island,40.610444,-74.077587,True,0.0,0.0,0.0
telecom_cluster_00000,AT&T cluster,telecom,Staten Island,40.5402,-74.2327,False,0.0,0.0,0.0
telecom_cluster_00001,AT&T cluster,telecom,Staten Island,40.5402,-74.232,False,0.0,0.0,0.0
telecom_cluster_00002,AT&T cluster,telecom,Staten Island,40.5443,-74.2273,False,0.0,0.0,0.0
telecom_cluster_00003,AT&T cluster,telecom,Staten Island,40.5575,-74.2663,False,0.0,0.0,0.0
telecom_cluster_00004,AT&T cluster,telecom,Staten Island,40.5594,-74.263925,False,0.0,0.0,0.0
telecom_cluster_00005,AT&T cluster,telecom,Staten Island,40.5592,-74.1971,False,0.0,0.0,0.0
telecom_cluster_00006,AT&T cluster,telecom,Staten Island,40.5641,-74.2641,False,0.0,0.0,0.0
telecom_cluster_00007,AT&T cluster,telecom,Staten Island,40.5642,-74.258625,False,0.0,0.0,0.0
telecom_cluster_00008,AT&T cluster,telecom,Staten Island,40.566833,-74.255433,False,0.0,0.0,0.0
telecom_cluster_00009,AT&T cluster,telecom,Staten Island,40.56275,-74.22535,False,0.0,0.0,0.0
telecom_cluster_00010,AT&T cluster,telecom,Staten Island,40.569433,-74.253633,False,0.0,0.0,0.0
telecom_cluster_00011,AT&T cluster,telecom,Staten Island,40.57085,-74.25195,False,0.0,0.0,0.0
telecom_cluster_00012,AT&T cluster,telecom,Staten Island,40.5699,-74.2257,False,0.0,0.0,0.0
telecom_cluster_00013,AT&T cluster,telecom,Staten Island,40.5726,-74.2548,False,0.0,0.0,0.0
telecom_cluster_00014,AT&T cluster,telecom,Staten Island,40.57534,-74.24936,False,0.0,0.0,0.0
telecom_cluster_00015,AT&T cluster,telecom,Brooklyn,40.5758,-74.009,False,0.0,0.0,0.2
telecom_cluster_00016,AT&T cluster,telecom,Staten Island,40.5785,-74.2532,False,0.0,0.0,0.0
telecom_cluster_00017,AT&T cluster,telecom,Staten Island,40.57975,-74.25025,False,0.0,0.0,0.0
telecom_cluster_00018,AT&T cluster,telecom,Staten Island,40.579111,-74.244667,False,0.0,0.0,0.0
telecom_cluster_00019,AT&T cluster,telecom,Staten Island,40.5821,-74.22295,False,0.0,0.0,0.0
telecom_cluster_00020,AT&T cluster,telecom,Brooklyn,40.578173,-73.973073,False,0.0,0.0,0.0
telecom_cluster_00021,AT&T cluster,telecom,Brooklyn,40.579,-73.9724,False,0.0,0.0,0.8
telecom_cluster_00022,AT&T cluster,telecom,Staten Island,40.5842,-74.252,False,0.0,0.0,0.0
telecom_cluster_00023,AT&T cluster,telecom,Brooklyn,40.5855,-73.9722,False,0.0,0.0,0.2
telecom_cluster_00024,AT&T cluster,telecom,Brooklyn,40.5864,-73.9657,False,0.0,0.0,0.0
telecom_cluster_00025,AT&T cluster,telecom,Brooklyn,40.5872,-73.9541,False,0.0,0.0,0.0
telecom_cluster_00026,AT&T cluster,telecom,Brooklyn,40.5854,-73.945,False,0.0,0.0,0.0
telecom_cluster_00027,AT&T cluster,telecom,Brooklyn,40.5865,-73.9378,False,0.0,0.0,0.6
telecom_cluster_00028,AT&T cluster,telecom,Staten Island,40.591333,-74.244767,False,0.0,0.0,0.0
telecom_cluster_00029,AT&T cluster,telecom,Staten Island,40.5909,-74.23665,False,0.0,0.0,0.0
telecom_cluster_00030,AT&T cluster,telecom,Brooklyn,40.5891,-73.961,False,0.0,0.0,0.0
telecom_cluster_00031,AT&T cluster,telecom,Brooklyn,40.589467,-73.9537,False,0.0,0.0,0.0
telecom_cluster_00032,AT&T cluster,telecom,Brooklyn,40.5893,-73.95017,False,0.0,0.0,0.2
telecom_cluster_00033,AT&T cluster,telecom,Brooklyn,40.590325,-73.94425,False,0.0,0.0,0.0
telecom_cluster_00034,AT&T cluster,telecom,Brooklyn,40.5925,-73.942,False,0.0,0.0,0.0
telecom_cluster_00035,AT&T cluster,telecom,Staten Island,40.5975,-74.2678,False,0.0,0.0,0.0
telecom_cluster_00036,AT&T cluster,telecom,Staten Island,40.5954,-74.25385,False,0.0,0.0,0.0
telecom_cluster_00037,AT&T cluster,telecom,Staten Island,40.5968,-74.2525,False,0.0,0.0,0.0
telecom_cluster_00038,AT&T cluster,telecom,Staten Island,40.5941,-74.2426,False,0.0,0.0,0.0
telecom_cluster_00039,AT&T cluster,telecom,Staten Island,40.5939,-74.2396,False,0.0,0.0,0.0
telecom_cluster_00040,AT&T cluster,telecom,Staten Island,40.595183,-74.234333,False,0.0,0.0,0.0
telecom_cluster_00041,AT&T cluster,telecom,Staten Island,40.59455,-74.2301,False,0.0,0.0,0.0
telecom_cluster_00042,AT&T cluster,telecom,Brooklyn,40.5964,-74.0017,False,0.0,0.0,0.0
telecom_cluster_00043,AT&T cluster,telecom,Brooklyn,40.5942,-73.9549,False,0.0,0.0,0.0
telecom_cluster_00044,AT&T cluster,telecom,Brooklyn,40.5928,-73.9416,False,0.0,0.0,0.0
telecom_cluster_00045,AT&T cluster,telecom,Staten Island,40.60055,-74.23105,False,0.0,0.0,0.0
telecom_cluster_00046,AT&T cluster,telecom,Brooklyn,40.5995,-73.955967,False,0.0,0.0,0.0
telecom_cluster_00047,AT&T cluster,telecom,Staten Island,40.6031,-74.2541,False,0.0,0.0,0.0
telecom_cluster_00048,AT&T cluster,telecom,Staten Island,40.60535,-74.228,False,0.0,0.0,0.0
telecom_cluster_00049,AT&T cluster,telecom,Staten Island,40.607,-74.226833,False,0.0,0.0,0.0
telecom_cluster_00050,AT&T cluster,telecom,Staten Island,40.6052,-74.0687,False,0.0,0.0,0.0
telecom_cluster_00051,AT&T cluster,telecom,Brooklyn,40.6041,-73.956833,False,0.0,0.0,0.0
telecom_cluster_00052,AT&T cluster,telecom,Staten Island,40.6085,-74.2676,False,0.0,0.0,0.0
telecom_cluster_00053,AT&T cluster,telecom,Staten Island,40.608333,-74.226,False,0.0,0.0,0.0
telecom_cluster_00054,AT&T cluster,telecom,Staten Island,40.6085,-74.1344,False,0.0,0.0,0.0
telecom_cluster_00055,AT&T cluster,telecom,Staten Island,40.6099,-74.1325,False,0.0,0.0,0.0
telecom_cluster_00056,AT&T cluster,telecom,Brooklyn,40.6116,-73.9583,False,0.0,0.0,0.0
telecom_cluster_00057,AT&T cluster,telecom,Brooklyn,40.6076,-73.9575,False,0.0,0.0,0.0
telecom_cluster_00058,AT&T cluster,telecom,Staten Island,40.614,-74.2684,False,0.0,0.0,0.0
telecom_cluster_00059,AT&T cluster,telecom,Staten Island,40.6166,-74.2536,False,0.0,0.0,0.0
telecom_cluster_00060,AT&T cluster,telecom,Staten Island,40.6159,-74.2215,False,0.0,0.0,0.0
telecom_cluster_00061,AT&T cluster,telecom,Brooklyn,40.6137,-73.9587,False,0.0,0.0,0.0
telecom_cluster_00062,AT&T cluster,telecom,Staten Island,40.620325,-74.261475,False,0.0,0.0,0.0
telecom_cluster_00063,AT&T cluster,telecom,Staten Island,40.6175,-74.2541,False,0.0,0.0,0.0
telecom_cluster_00064,AT&T cluster,telecom,Staten Island,40.622,-74.2461,False,0.0,0.0,0.0
telecom_cluster_00065,AT&T cluster,telecom,Staten Island,40.6194,-74.21934,False,0.0,0.0,0.0
telecom_cluster_00066,AT&T cluster,telecom,Staten Island,40.6216,-74.1807,False,0.0,0.8,0.8
telecom_cluster_00067,AT&T cluster,telecom,Brooklyn,40.61985,-73.9598,False,0.0,0.0,0.0
telecom_cluster_00068,AT&T cluster,telecom,Staten Island,40.6261,-74.2554,False,0.0,0.0,0.0
telecom_cluster_00069,AT&T cluster,telecom,Staten Island,40.62665,-74.2413,False,0.0,0.0,0.0
telecom_cluster_00070,AT&T cluster,telecom,Staten Island,40.6237,-74.2208,False,0.0,0.0,0.0
telecom_cluster_00071,AT&T cluster,telecom,Staten Island,40.624825,-74.2158,False,0.0,0.0,0.0
telecom_cluster_00072,AT&T cluster,telecom,Staten Island,40.62555,-74.184,False,0.0,0.0,0.0
telecom_cluster_00073,AT&T cluster,telecom,Staten Island,40.6263,-74.1808,False,0.0,0.0,0.0
telecom_cluster_00074,AT&T cluster,telecom,Staten Island,40.6241,-74.1767,False,0.0,0.0,0.0
telecom_cluster_00075,AT&T cluster,telecom,Staten Island,40.626,-74.1452,False,0.0,0.0,0.0
telecom_cluster_00076,AT&T cluster,telecom,Brooklyn,40.6254,-73.9609,False,0.0,0.0,0.0
telecom_cluster_00077,AT&T cluster,telecom,Queens,40.6272,-73.7229,False,0.0,0.0,0.0
telecom_cluster_00078,AT&T cluster,telecom,Staten Island,40.62895,-74.25365,False,0.0,0.0,0.0
telecom_cluster_00079,AT&T cluster,telecom,Staten Island,40.6307,-74.25055,False,0.0,0.0,0.0
telecom_cluster_00080,AT&T cluster,telecom,Staten Island,40.629633,-74.213267,False,0.0,0.0,0.0
telecom_cluster_00081,AT&T cluster,telecom,Staten Island,40.6315,-74.2119,False,0.0,0.0,0.0
