scenario,n_runs,seeds_identical,totals_at,static_total_mean,static_total_sd,dynamic_total_mean,dynamic_total_sd,paired_delta_mean,paired_delta_sd,runs_dynamic_larger,runs_dynamic_smaller,ks_totals,static_t0,dynamic_t0,delta_t0,static_t3,dynamic_t3,delta_t3,static_t6,dynamic_t6,delta_t6,static_t9,dynamic_t9,delta_t9,static_t12,dynamic_t12,delta_t12,static_t15,dynamic_t15,delta_t15,static_t18,dynamic_t18,delta_t18,static_t21,dynamic_t21,delta_t21,static_t24,dynamic_t24,delta_t24,static_t27,dynamic_t27,delta_t27,static_t30,dynamic_t30,delta_t30,static_t33,dynamic_t33,delta_t33,static_t36,dynamic_t36,delta_t36,static_t39,dynamic_t39,delta_t39,static_t42,dynamic_t42,delta_t42,static_t45,dynamic_t45,delta_t45,static_t48,dynamic_t48,delta_t48,static_t54,dynamic_t54,delta_t54,static_t60,dynamic_t60,delta_t60,static_t66,dynamic_t66,delta_t66,static_t72,dynamic_t72,delta_t72,static_t78,dynamic_t78,delta_t78,static_t84,dynamic_t84,delta_t84,static_t90,dynamic_t90,delta_t90,static_t96,dynamic_t96,delta_t96,static_t120,dynamic_t120,delta_t120,static_t144,dynamic_t144,delta_t144,static_t192,dynamic_t192,delta_t192,static_t240,dynamic_t240,delta_t240,static_t300,dynamic_t300,delta_t300,static_t360,dynamic_t360,delta_t360,crash_frac_static_1000,crash_frac_dynamic_1000,crash_frac_static_1200,crash_frac_dynamic_1200,crash_frac_static_1500,crash_frac_dynamic_1500,node_runs_fail_both,frac_earlier,frac_later,frac_same,node_runs_only_dynamic,node_runs_only_static,median_shift_h,mean_prepeak_failures_dynamic,cause_flood_static,cause_flood_dynamic,cause_inter_static,cause_inter_dynamic,cause_intra_fuel_static,cause_intra_fuel_dynamic,cause_intra_subway_static,cause_intra_subway_dynamic,cause_intra_telecom_static,cause_intra_telecom_dynamic,cause_intra_water_static,cause_intra_water_dynamic,type_fuel_static,type_fuel_dynamic,type_fuel_delta,type_hospital_static,type_hospital_dynamic,type_hospital_delta,type_power_static,type_power_dynamic,type_power_delta,type_subway_static,type_subway_dynamic,type_subway_delta,type_telecom_static,type_telecom_dynamic,type_telecom_delta,type_water_static,type_water_dynamic,type_water_delta,t_peak_h
syn_ts_880_9_2p6632,100,True,t360,2549.65,625.7328243747486,2690.96,710.4430155895686,141.31,434.82867189273526,95,5,0.38,276.45,1050.95,774.5,516.15,1177.13,660.98,708.07,1247.06,538.99,950.81,1377.81,427.0,1086.0,1475.91,389.91,1149.03,1553.93,404.9,1206.53,1645.98,439.45,1279.67,1712.53,432.86,1316.42,1766.9,450.48,1343.71,1814.96,471.25,1376.75,1866.82,490.07,1413.89,1920.93,507.04,1460.94,1978.01,517.07,1516.01,2039.28,523.27,1581.92,2100.6,518.68,1654.98,2164.43,509.45,1733.63,2223.27,489.64,1896.67,2316.67,420.0,2054.78,2392.33,337.55,2201.93,2453.62,251.69,2308.42,2509.78,201.36,2384.31,2561.11,176.8,2435.63,2598.18,162.55,2466.22,2621.36,155.14,2483.36,2633.41,150.05,2508.16,2657.86,149.7,2527.05,2676.11,149.06,2545.83,2687.37,141.54,2547.15,2689.21,142.06,2549.65,2690.95,141.3,2549.65,2690.96,141.31,1.0,1.0,1.0,1.0,1.0,1.0,252568,0.8822495327990878,0.006612080706977923,0.1111383864939343,16528,2397,-14.0,892.59,276.45,250.17,1196.12,1219.56,364.64,410.96,35.2,72.71,645.99,701.64,31.25,35.92,468.55,518.0,49.45,47.54,48.31,0.77,41.85,49.37,7.52,331.38,341.54,10.16,1579.48,1649.68,70.2,80.85,84.06,3.21,25.1
