scenario,n_runs,seeds_identical,totals_at,static_total_mean,static_total_sd,dynamic_total_mean,dynamic_total_sd,paired_delta_mean,paired_delta_sd,runs_dynamic_larger,runs_dynamic_smaller,ks_totals,static_t0,dynamic_t0,delta_t0,static_t3,dynamic_t3,delta_t3,static_t6,dynamic_t6,delta_t6,static_t9,dynamic_t9,delta_t9,static_t12,dynamic_t12,delta_t12,static_t15,dynamic_t15,delta_t15,static_t18,dynamic_t18,delta_t18,static_t21,dynamic_t21,delta_t21,static_t24,dynamic_t24,delta_t24,static_t27,dynamic_t27,delta_t27,static_t30,dynamic_t30,delta_t30,static_t33,dynamic_t33,delta_t33,static_t36,dynamic_t36,delta_t36,static_t39,dynamic_t39,delta_t39,static_t42,dynamic_t42,delta_t42,static_t45,dynamic_t45,delta_t45,static_t48,dynamic_t48,delta_t48,static_t54,dynamic_t54,delta_t54,static_t60,dynamic_t60,delta_t60,static_t66,dynamic_t66,delta_t66,static_t72,dynamic_t72,delta_t72,static_t78,dynamic_t78,delta_t78,static_t84,dynamic_t84,delta_t84,static_t90,dynamic_t90,delta_t90,static_t96,dynamic_t96,delta_t96,static_t120,dynamic_t120,delta_t120,static_t144,dynamic_t144,delta_t144,static_t192,dynamic_t192,delta_t192,static_t240,dynamic_t240,delta_t240,static_t300,dynamic_t300,delta_t300,static_t360,dynamic_t360,delta_t360,crash_frac_static_1000,crash_frac_dynamic_1000,crash_frac_static_1200,crash_frac_dynamic_1200,crash_frac_static_1500,crash_frac_dynamic_1500,node_runs_fail_both,frac_earlier,frac_later,frac_same,node_runs_only_dynamic,node_runs_only_static,median_shift_h,mean_prepeak_failures_dynamic,cause_flood_static,cause_flood_dynamic,cause_inter_static,cause_inter_dynamic,cause_intra_fuel_static,cause_intra_fuel_dynamic,cause_intra_subway_static,cause_intra_subway_dynamic,cause_intra_telecom_static,cause_intra_telecom_dynamic,cause_intra_water_static,cause_intra_water_dynamic,type_fuel_static,type_fuel_dynamic,type_fuel_delta,type_hospital_static,type_hospital_dynamic,type_hospital_delta,type_power_static,type_power_dynamic,type_power_delta,type_subway_static,type_subway_dynamic,type_subway_delta,type_telecom_static,type_telecom_dynamic,type_telecom_delta,type_water_static,type_water_dynamic,type_water_delta,t_peak_h
syn_ts_880_9_2p6632,100,True,t360,2690.96,710.4430155895686,2448.92,433.3731805268988,-242.04,587.3889157959997,20,78,0.17000000000000004,1050.95,614.25,-436.7,1177.13,889.35,-287.78,1247.06,1051.37,-195.69,1377.81,1131.56,-246.25,1475.91,1201.19,-274.72,1553.93,1273.26,-280.67,1645.98,1323.71,-322.27,1712.53,1371.58,-340.95,1766.9,1425.33,-341.57,1814.96,1487.96,-327.0,1866.82,1547.59,-319.23,1920.93,1600.31,-320.62,1978.01,1660.79,-317.22,2039.28,1722.23,-317.05,2100.6,1794.32,-306.28,2164.43,1867.67,-296.76,2223.27,1938.9,-284.37,2316.67,2067.58,-249.09,2392.33,2170.09,-222.24,2453.62,2245.49,-208.13,2509.78,2296.21,-213.57,2561.11,2334.75,-226.36,2598.18,2362.38,-235.8,2621.36,2383.87,-237.49,2633.41,2396.09,-237.32,2657.86,2412.65,-245.21,2676.11,2432.89,-243.22,2687.37,2445.9,-241.47,2689.21,2447.2,-242.01,2690.95,2448.06,-242.89,2690.96,2448.92,-242.04,1.0,1.0,1.0,1.0,1.0,1.0,242611,0.010069617618327281,0.9338034961316676,0.05612688625000515,2281,26485,6.0,469.3,250.17,236.02,1219.56,1138.88,410.96,317.81,72.71,72.12,701.64,647.62,35.92,36.47,518.0,445.18,-72.82,48.31,46.55,-1.76,49.37,45.63,-3.74,341.54,323.46,-18.08,1649.68,1511.62,-138.06,84.06,76.48,-7.58,25.1
