scenario,n_runs,seeds_identical,totals_at,static_total_mean,static_total_sd,dynamic_total_mean,dynamic_total_sd,paired_delta_mean,paired_delta_sd,runs_dynamic_larger,runs_dynamic_smaller,ks_totals,static_t0,dynamic_t0,delta_t0,static_t6,dynamic_t6,delta_t6,static_t24,dynamic_t24,delta_t24,static_t48,dynamic_t48,delta_t48,static_t96,dynamic_t96,delta_t96,static_t144,dynamic_t144,delta_t144,static_t240,dynamic_t240,delta_t240,static_t360,dynamic_t360,delta_t360,crash_frac_static_1000,crash_frac_dynamic_1000,crash_frac_static_1200,crash_frac_dynamic_1200,crash_frac_static_1500,crash_frac_dynamic_1500,node_runs_fail_both,frac_earlier,frac_later,frac_same,node_runs_only_dynamic,node_runs_only_static,median_shift_h,mean_prepeak_failures_dynamic,cause_flood_static,cause_flood_dynamic,cause_inter_static,cause_inter_dynamic,cause_intra_fuel_static,cause_intra_fuel_dynamic,cause_intra_subway_static,cause_intra_subway_dynamic,cause_intra_telecom_static,cause_intra_telecom_dynamic,cause_intra_water_static,cause_intra_water_dynamic,type_fuel_static,type_fuel_dynamic,type_fuel_delta,type_hospital_static,type_hospital_dynamic,type_hospital_delta,type_power_static,type_power_dynamic,type_power_delta,type_subway_static,type_subway_dynamic,type_subway_delta,type_telecom_static,type_telecom_dynamic,type_telecom_delta,type_water_static,type_water_dynamic,type_water_delta,t_peak_h
syn_ts_914_6_1p2955,1000,True,t360,335.593,78.28852630494458,342.616,77.0009515785357,7.023,15.474768851262368,974,3,0.136,91.344,176.337,84.993,190.602,209.996,19.394,258.503,277.317,18.814,290.02,300.184,10.164,313.261,322.031,8.77,325.985,334.237,8.252,333.922,341.096,7.174,335.593,342.616,7.023,0.001,0.001,0.001,0.001,0.001,0.001,334514,0.600010761881416,0.00020925880531158636,0.3997799793132724,8102,1079,-2.0,100.243,91.344,91.206,154.203,153.245,0.329,0.329,42.696,42.916,33.696,41.435,13.325,13.485,34.791,34.905,0.114,17.878,17.914,0.036,5.46,5.479,0.019,67.201,67.56,0.359,190.048,196.537,6.489,20.215,20.221,0.006,8.7
