scenario,n_runs,seeds_identical,totals_at,static_total_mean,static_total_sd,dynamic_total_mean,dynamic_total_sd,paired_delta_mean,paired_delta_sd,runs_dynamic_larger,runs_dynamic_smaller,ks_totals,static_t0,dynamic_t0,delta_t0,static_t3,dynamic_t3,delta_t3,static_t6,dynamic_t6,delta_t6,static_t9,dynamic_t9,delta_t9,static_t12,dynamic_t12,delta_t12,static_t15,dynamic_t15,delta_t15,static_t18,dynamic_t18,delta_t18,static_t21,dynamic_t21,delta_t21,static_t24,dynamic_t24,delta_t24,static_t27,dynamic_t27,delta_t27,static_t30,dynamic_t30,delta_t30,static_t33,dynamic_t33,delta_t33,static_t36,dynamic_t36,delta_t36,static_t39,dynamic_t39,delta_t39,static_t42,dynamic_t42,delta_t42,static_t45,dynamic_t45,delta_t45,static_t48,dynamic_t48,delta_t48,static_t54,dynamic_t54,delta_t54,static_t60,dynamic_t60,delta_t60,static_t66,dynamic_t66,delta_t66,static_t72,dynamic_t72,delta_t72,static_t78,dynamic_t78,delta_t78,static_t84,dynamic_t84,delta_t84,static_t90,dynamic_t90,delta_t90,static_t96,dynamic_t96,delta_t96,static_t120,dynamic_t120,delta_t120,static_t144,dynamic_t144,delta_t144,static_t192,dynamic_t192,delta_t192,static_t240,dynamic_t240,delta_t240,static_t300,dynamic_t300,delta_t300,static_t360,dynamic_t360,delta_t360,crash_frac_static_1000,crash_frac_dynamic_1000,crash_frac_static_1200,crash_frac_dynamic_1200,crash_frac_static_1500,crash_frac_dynamic_1500,node_runs_fail_both,frac_earlier,frac_later,frac_same,node_runs_only_dynamic,node_runs_only_static,median_shift_h,mean_prepeak_failures_dynamic,cause_flood_static,cause_flood_dynamic,cause_inter_static,cause_inter_dynamic,cause_intra_fuel_static,cause_intra_fuel_dynamic,cause_intra_subway_static,cause_intra_subway_dynamic,cause_intra_telecom_static,cause_intra_telecom_dynamic,cause_intra_water_static,cause_intra_water_dynamic,type_fuel_static,type_fuel_dynamic,type_fuel_delta,type_hospital_static,type_hospital_dynamic,type_hospital_delta,type_power_static,type_power_dynamic,type_power_delta,type_subway_static,type_subway_dynamic,type_subway_delta,type_telecom_static,type_telecom_dynamic,type_telecom_delta,type_water_static,type_water_dynamic,type_water_delta,t_peak_h
syn_ts_880_9_2p6632,100,True,t360,2690.96,710.4430155895686,2920.0,835.2932419216619,229.04,539.4558354490199,69,21,0.15000000000000002,1052.53,911.23,-141.3,1178.49,980.68,-197.81,1248.12,1188.09,-60.03,1378.75,1307.83,-70.92,1476.64,1393.12,-83.52,1554.47,1562.35,7.88,1646.36,1723.18,76.82,1712.74,1808.85,96.11,1767.02,1870.72,103.7,1815.09,1930.35,115.26,1866.89,1981.46,114.57,1920.94,2033.86,112.92,1978.03,2088.95,110.92,2039.28,2149.37,110.09,2100.6,2211.3,110.7,2164.43,2274.84,110.41,2223.27,2332.07,108.8,2316.67,2429.99,113.32,2392.33,2514.34,122.01,2453.62,2589.67,136.05,2509.78,2666.93,157.15,2561.11,2738.59,177.48,2598.18,2790.97,192.79,2621.36,2828.66,207.3,2633.41,2850.53,217.12,2657.86,2883.49,225.63,2676.11,2901.88,225.77,2687.37,2916.24,228.87,2689.21,2918.19,228.98,2690.95,2919.99,229.04,2690.96,2920.0,229.04,1.0,1.0,1.0,1.0,1.0,1.0,268884,0.08573585635441305,0.15139986016274676,0.7628642834828402,23116,212,0.0,894.15,250.09,250.09,1219.63,1320.1,410.96,480.78,72.71,71.46,701.64,762.29,35.93,35.28,518.0,587.28,69.28,48.31,49.96,1.65,49.37,53.03,3.66,341.54,357.74,16.2,1649.68,1780.78,131.1,84.06,91.21,7.15,31.1
