timestamp,observed_m,predicted_m,surge_m,datum
2018-01-05 19:48:00+00:00,1.007,1.452,-0.44500000000000006,NAVD
2018-01-05 19:54:00+00:00,0.946,1.398,-0.45199999999999996,NAVD
2018-01-05 20:00:00+00:00,0.893,1.34,-0.44700000000000006,NAVD
2018-01-05 20:06:00+00:00,0.824,1.279,-0.45499999999999996,NAVD
2018-01-05 20:12:00+00:00,0.757,1.215,-0.4580000000000001,NAVD
2018-01-05 20:18:00+00:00,0.687,1.149,-0.46199999999999997,NAVD
2018-01-05 20:24:00+00:00,0.607,1.08,-0.4730000000000001,NAVD
2018-01-05 20:30:00+00:00,0.524,1.008,-0.484,NAVD
2018-01-05 20:36:00+00:00,0.427,0.933,-0.506,NAVD
2018-01-05 20:42:00+00:00,0.346,0.857,-0.511,NAVD
2018-01-05 20:48:00+00:00,0.278,0.778,-0.5,NAVD
2018-01-05 20:54:00+00:00,0.198,0.698,-0.49999999999999994,NAVD
2018-01-05 21:00:00+00:00,0.111,0.615,-0.504,NAVD
2018-01-05 21:06:00+00:00,0.037,0.531,-0.49400000000000005,NAVD
2018-01-05 21:12:00+00:00,-0.049,0.445,-0.494,NAVD
2018-01-05 21:18:00+00:00,-0.144,0.358,-0.502,NAVD
2018-01-05 21:24:00+00:00,-0.211,0.269,-0.48,NAVD
2018-01-05 21:30:00+00:00,-0.281,0.179,-0.46,NAVD
2018-01-05 21:36:00+00:00,-0.35,0.089,-0.43899999999999995,NAVD
2018-01-05 21:42:00+00:00,-0.438,-0.003,-0.435,NAVD
2018-01-05 21:48:00+00:00,-0.514,-0.095,-0.41900000000000004,NAVD
2018-01-05 21:54:00+00:00,-0.599,-0.188,-0.411,NAVD
2018-01-05 22:00:00+00:00,-0.687,-0.282,-0.4050000000000001,NAVD
2018-01-05 22:06:00+00:00,-0.787,-0.376,-0.41100000000000003,NAVD
2018-01-05 22:12:00+00:00,-0.887,-0.47,-0.41700000000000004,NAVD
2018-01-05 22:18:00+00:00,-0.975,-0.564,-0.41100000000000003,NAVD
2018-01-05 22:24:00+00:00,-1.072,-0.657,-0.41500000000000004,NAVD
2018-01-05 22:30:00+00:00,-1.163,-0.751,-0.41200000000000003,NAVD
2018-01-05 22:36:00+00:00,-1.28,-0.843,-0.43700000000000006,NAVD
2018-01-05 22:42:00+00:00,-1.389,-0.935,-0.45399999999999996,NAVD
2018-01-05 22:48:00+00:00,-1.486,-1.026,-0.45999999999999996,NAVD
2018-01-05 22:54:00+00:00,-1.568,-1.115,-0.45300000000000007,NAVD
2018-01-05 23:00:00+00:00,-1.64,-1.203,-0.43699999999999983,NAVD
2018-01-05 23:06:00+00:00,-1.716,-1.288,-0.42799999999999994,NAVD
2018-01-05 23:12:00+00:00,-1.796,-1.371,-0.42500000000000004,NAVD
2018-01-05 23:18:00+00:00,-1.87,-1.452,-0.41800000000000015,NAVD
2018-01-05 23:24:00+00:00,-1.967,-1.529,-0.43800000000000017,NAVD
2018-01-05 23:30:00+00:00,-2.041,-1.604,-0.43699999999999983,NAVD
2018-01-05 23:36:00+00:00,-2.101,-1.674,-0.42700000000000005,NAVD
2018-01-05 23:42:00+00:00,-2.157,-1.741,-0.4159999999999999,NAVD
2018-01-05 23:48:00+00:00,-2.216,-1.803,-0.41300000000000026,NAVD
2018-01-05 23:54:00+00:00,-2.276,-1.861,-0.4149999999999998,NAVD
2018-01-06 00:00:00+00:00,-2.325,-1.914,-0.41100000000000025,NAVD
2018-01-06 00:06:00+00:00,-2.372,-1.961,-0.4109999999999998,NAVD
2018-01-06 00:12:00+00:00,-2.404,-2.004,-0.3999999999999999,NAVD
2018-01-06 00:18:00+00:00,-2.44,-2.041,-0.399,NAVD
2018-01-06 00:24:00+00:00,-2.461,-2.072,-0.3889999999999998,NAVD
2018-01-06 00:30:00+00:00,-2.475,-2.097,-0.3780000000000001,NAVD
2018-01-06 00:36:00+00:00,-2.495,-2.117,-0.3780000000000001,NAVD
2018-01-06 00:42:00+00:00,-2.501,-2.13,-0.371,NAVD
2018-01-06 00:48:00+00:00,-2.512,-2.138,-0.3740000000000001,NAVD
2018-01-06 00:54:00+00:00,-2.519,-2.14,-0.379,NAVD
2018-01-06 01:00:00+00:00,-2.519,-2.137,-0.3820000000000001,NAVD
2018-01-06 01:06:00+00:00,-2.51,-2.127,-0.383,NAVD
2018-01-06 01:12:00+00:00,-2.507,-2.113,-0.39400000000000013,NAVD
2018-01-06 01:18:00+00:00,-2.499,-2.093,-0.40600000000000014,NAVD
2018-01-06 01:24:00+00:00,-2.486,-2.068,-0.41800000000000015,NAVD
2018-01-06 01:30:00+00:00,-2.453,-2.038,-0.41500000000000004,NAVD
2018-01-06 01:36:00+00:00,-2.417,-2.004,-0.4129999999999998,NAVD
2018-01-06 01:42:00+00:00,-2.382,-1.965,-0.41700000000000004,NAVD
2018-01-06 01:48:00+00:00,-2.329,-1.923,-0.40600000000000014,NAVD
2018-01-06 01:54:00+00:00,-2.284,-1.876,-0.4079999999999999,NAVD
2018-01-06 02:00:00+00:00,-2.224,-1.827,-0.39700000000000024,NAVD
2018-01-06 02:06:00+00:00,-2.177,-1.774,-0.403,NAVD
2018-01-06 02:12:00+00:00,-2.124,-1.718,-0.40600000000000014,NAVD
2018-01-06 02:18:00+00:00,-2.064,-1.66,-0.40400000000000014,NAVD
2018-01-06 02:24:00+00:00,-2.012,-1.599,-0.41300000000000003,NAVD
2018-01-06 02:30:00+00:00,-1.96,-1.535,-0.42500000000000004,NAVD
2018-01-06 02:36:00+00:00,-1.878,-1.47,-0.4079999999999999,NAVD
2018-01-06 02:42:00+00:00,-1.802,-1.402,-0.40000000000000013,NAVD
2018-01-06 02:48:00+00:00,-1.739,-1.333,-0.40600000000000014,NAVD
2018-01-06 02:54:00+00:00,-1.682,-1.262,-0.41999999999999993,NAVD
2018-01-06 03:00:00+00:00,-1.61,-1.189,-0.42100000000000004,NAVD
2018-01-06 03:06:00+00:00,-1.546,-1.115,-0.43100000000000005,NAVD
2018-01-06 03:12:00+00:00,-1.476,-1.039,-0.43700000000000006,NAVD
2018-01-06 03:18:00+00:00,-1.391,-0.961,-0.43000000000000005,NAVD
2018-01-06 03:24:00+00:00,-1.313,-0.883,-0.42999999999999994,NAVD
2018-01-06 03:30:00+00:00,-1.218,-0.803,-0.4149999999999999,NAVD
2018-01-06 03:36:00+00:00,-1.119,-0.721,-0.398,NAVD
2018-01-06 03:42:00+00:00,-1.039,-0.639,-0.3999999999999999,NAVD
2018-01-06 03:48:00+00:00,-0.952,-0.555,-0.3969999999999999,NAVD
2018-01-06 03:54:00+00:00,-0.876,-0.471,-0.405,NAVD
2018-01-06 04:00:00+00:00,-0.788,-0.386,-0.402,NAVD
2018-01-06 04:06:00+00:00,-0.689,-0.3,-0.38899999999999996,NAVD
2018-01-06 04:12:00+00:00,-0.581,-0.213,-0.368,NAVD
2018-01-06 04:18:00+00:00,-0.479,-0.127,-0.352,NAVD
2018-01-06 04:24:00+00:00,-0.386,-0.04,-0.34600000000000003,NAVD
2018-01-06 04:30:00+00:00,-0.3,0.047,-0.347,NAVD
2018-01-06 04:36:00+00:00,-0.219,0.133,-0.352,NAVD
2018-01-06 04:42:00+00:00,-0.131,0.219,-0.35,NAVD
2018-01-06 04:48:00+00:00,-0.032,0.303,-0.33499999999999996,NAVD
2018-01-06 04:54:00+00:00,0.054,0.387,-0.333,NAVD
2018-01-06 05:00:00+00:00,0.128,0.469,-0.34099999999999997,NAVD
2018-01-06 05:06:00+00:00,0.216,0.549,-0.3330000000000001,NAVD
2018-01-06 05:12:00+00:00,0.296,0.628,-0.332,NAVD
2018-01-06 05:18:00+00:00,0.369,0.704,-0.33499999999999996,NAVD
2018-01-06 05:24:00+00:00,0.442,0.777,-0.335,NAVD
2018-01-06 05:30:00+00:00,0.515,0.848,-0.33299999999999996,NAVD
2018-01-06 05:36:00+00:00,0.607,0.915,-0.30800000000000005,NAVD
2018-01-06 05:42:00+00:00,0.682,0.979,-0.29699999999999993,NAVD
2018-01-06 05:48:00+00:00,0.742,1.04,-0.29800000000000004,NAVD
2018-01-06 05:54:00+00:00,0.798,1.097,-0.29899999999999993,NAVD
2018-01-06 06:00:00+00:00,0.853,1.15,-0.29699999999999993,NAVD
2018-01-06 06:06:00+00:00,0.902,1.199,-0.29700000000000004,NAVD
2018-01-06 06:12:00+00:00,0.942,1.244,-0.30200000000000005,NAVD
2018-01-06 06:18:00+00:00,0.971,1.285,-0.31399999999999995,NAVD
2018-01-06 06:24:00+00:00,1.002,1.321,-0.31899999999999995,NAVD
2018-01-06 06:30:00+00:00,1.026,1.353,-0.32699999999999996,NAVD
2018-01-06 06:36:00+00:00,1.047,1.381,-0.3340000000000001,NAVD
2018-01-06 06:42:00+00:00,1.064,1.405,-0.34099999999999997,NAVD
2018-01-06 06:48:00+00:00,1.073,1.423,-0.3500000000000001,NAVD
2018-01-06 06:54:00+00:00,1.078,1.438,-0.3599999999999999,NAVD
2018-01-06 07:00:00+00:00,1.07,1.448,-0.3779999999999999,NAVD
2018-01-06 07:06:00+00:00,1.063,1.454,-0.391,NAVD
2018-01-06 07:12:00+00:00,1.052,1.455,-0.403,NAVD
2018-01-06 07:18:00+00:00,1.049,1.453,-0.40400000000000014,NAVD
2018-01-06 07:24:00+00:00,1.037,1.446,-0.40900000000000003,NAVD
2018-01-06 07:30:00+00:00,1.008,1.435,-0.42700000000000005,NAVD
2018-01-06 07:36:00+00:00,0.987,1.42,-0.43299999999999994,NAVD
2018-01-06 07:42:00+00:00,0.976,1.401,-0.42500000000000004,NAVD
2018-01-06 07:48:00+00:00,0.948,1.378,-0.42999999999999994,NAVD
2018-01-06 07:54:00+00:00,0.922,1.351,-0.42899999999999994,NAVD
2018-01-06 08:00:00+00:00,0.893,1.321,-0.42799999999999994,NAVD
2018-01-06 08:06:00+00:00,0.856,1.287,-0.43099999999999994,NAVD
2018-01-06 08:12:00+00:00,0.819,1.25,-0.43100000000000005,NAVD
2018-01-06 08:18:00+00:00,0.778,1.209,-0.43100000000000005,NAVD
2018-01-06 08:24:00+00:00,0.738,1.166,-0.42799999999999994,NAVD
2018-01-06 08:30:00+00:00,0.688,1.119,-0.43100000000000005,NAVD
2018-01-06 08:36:00+00:00,0.636,1.069,-0.43299999999999994,NAVD
2018-01-06 08:42:00+00:00,0.587,1.016,-0.42900000000000005,NAVD
2018-01-06 08:48:00+00:00,0.522,0.961,-0.43899999999999995,NAVD
2018-01-06 08:54:00+00:00,0.461,0.903,-0.442,NAVD
2018-01-06 09:00:00+00:00,0.402,0.842,-0.43999999999999995,NAVD
2018-01-06 09:06:00+00:00,0.347,0.779,-0.43200000000000005,NAVD
2018-01-06 09:12:00+00:00,0.29,0.714,-0.424,NAVD
2018-01-06 09:18:00+00:00,0.238,0.647,-0.40900000000000003,NAVD
2018-01-06 09:24:00+00:00,0.177,0.578,-0.40099999999999997,NAVD
2018-01-06 09:30:00+00:00,0.117,0.508,-0.391,NAVD
2018-01-06 09:36:00+00:00,0.049,0.435,-0.386,NAVD
2018-01-06 09:42:00+00:00,-0.021,0.361,-0.382,NAVD
2018-01-06 09:48:00+00:00,-0.108,0.286,-0.39399999999999996,NAVD
2018-01-06 09:54:00+00:00,-0.187,0.209,-0.396,NAVD
2018-01-06 10:00:00+00:00,-0.272,0.132,-0.404,NAVD
2018-01-06 10:06:00+00:00,-0.339,0.053,-0.392,NAVD
2018-01-06 10:12:00+00:00,-0.435,-0.027,-0.408,NAVD
2018-01-06 10:18:00+00:00,-0.518,-0.107,-0.41100000000000003,NAVD
2018-01-06 10:24:00+00:00,-0.606,-0.189,-0.417,NAVD
2018-01-06 10:30:00+00:00,-0.702,-0.27,-0.43199999999999994,NAVD
2018-01-06 10:36:00+00:00,-0.794,-0.352,-0.44200000000000006,NAVD
2018-01-06 10:42:00+00:00,-0.868,-0.434,-0.434,NAVD
2018-01-06 10:48:00+00:00,-0.93,-0.516,-0.41400000000000003,NAVD
2018-01-06 10:54:00+00:00,-1.002,-0.598,-0.404,NAVD
2018-01-06 11:00:00+00:00,-1.081,-0.68,-0.4009999999999999,NAVD
2018-01-06 11:06:00+00:00,-1.155,-0.76,-0.395,NAVD
2018-01-06 11:12:00+00:00,-1.241,-0.84,-0.40100000000000013,NAVD
2018-01-06 11:18:00+00:00,-1.335,-0.919,-0.4159999999999999,NAVD
2018-01-06 11:24:00+00:00,-1.414,-0.996,-0.4179999999999999,NAVD
2018-01-06 11:30:00+00:00,-1.485,-1.071,-0.41400000000000015,NAVD
2018-01-06 11:36:00+00:00,-1.555,-1.144,-0.41100000000000003,NAVD
2018-01-06 11:42:00+00:00,-1.61,-1.215,-0.395,NAVD
2018-01-06 11:48:00+00:00,-1.676,-1.283,-0.393,NAVD
2018-01-06 11:54:00+00:00,-1.744,-1.348,-0.3959999999999999,NAVD
2018-01-06 12:00:00+00:00,-1.801,-1.41,-0.391,NAVD
2018-01-06 12:06:00+00:00,-1.857,-1.467,-0.3899999999999999,NAVD
2018-01-06 12:12:00+00:00,-1.923,-1.521,-0.40200000000000014,NAVD
2018-01-06 12:18:00+00:00,-1.989,-1.571,-0.41800000000000015,NAVD
2018-01-06 12:24:00+00:00,-2.049,-1.616,-0.43299999999999983,NAVD
2018-01-06 12:30:00+00:00,-2.096,-1.656,-0.44000000000000017,NAVD
2018-01-06 12:36:00+00:00,-2.138,-1.691,-0.44699999999999984,NAVD
2018-01-06 12:42:00+00:00,-2.174,-1.721,-0.45299999999999985,NAVD
2018-01-06 12:48:00+00:00,-2.203,-1.746,-0.45699999999999985,NAVD
2018-01-06 12:54:00+00:00,-2.229,-1.765,-0.4640000000000002,NAVD
2018-01-06 13:00:00+00:00,-2.246,-1.778,-0.46799999999999997,NAVD
2018-01-06 13:06:00+00:00,-2.25,-1.786,-0.46399999999999997,NAVD
2018-01-06 13:12:00+00:00,-2.25,-1.789,-0.4610000000000001,NAVD
2018-01-06 13:18:00+00:00,-2.241,-1.786,-0.45500000000000007,NAVD
2018-01-06 13:24:00+00:00,-2.227,-1.777,-0.44999999999999996,NAVD
2018-01-06 13:30:00+00:00,-2.214,-1.764,-0.44999999999999996,NAVD
2018-01-06 13:36:00+00:00,-2.192,-1.745,-0.44700000000000006,NAVD
2018-01-06 13:42:00+00:00,-2.163,-1.721,-0.4419999999999997,NAVD
2018-01-06 13:48:00+00:00,-2.144,-1.693,-0.45100000000000007,NAVD
2018-01-06 13:54:00+00:00,-2.115,-1.66,-0.4550000000000003,NAVD
2018-01-06 14:00:00+00:00,-2.077,-1.623,-0.45399999999999996,NAVD
2018-01-06 14:06:00+00:00,-2.027,-1.582,-0.44500000000000006,NAVD
2018-01-06 14:12:00+00:00,-1.975,-1.537,-0.43800000000000017,NAVD
2018-01-06 14:18:00+00:00,-1.912,-1.489,-0.4229999999999998,NAVD
2018-01-06 14:24:00+00:00,-1.851,-1.438,-0.41300000000000003,NAVD
2018-01-06 14:30:00+00:00,-1.822,-1.384,-0.43800000000000017,NAVD
2018-01-06 14:36:00+00:00,-1.784,-1.328,-0.45599999999999996,NAVD
2018-01-06 14:42:00+00:00,-1.713,-1.269,-0.4440000000000002,NAVD
2018-01-06 14:48:00+00:00,-1.654,-1.207,-0.44699999999999984,NAVD
2018-01-06 14:54:00+00:00,-1.592,-1.144,-0.4480000000000002,NAVD
2018-01-06 15:00:00+00:00,-1.551,-1.079,-0.472,NAVD
2018-01-06 15:06:00+00:00,-1.518,-1.012,-0.506,NAVD
2018-01-06 15:12:00+00:00,-1.444,-0.944,-0.5,NAVD
2018-01-06 15:18:00+00:00,-1.396,-0.874,-0.5219999999999999,NAVD
2018-01-06 15:24:00+00:00,-1.323,-0.803,-0.5199999999999999,NAVD
2018-01-06 15:30:00+00:00,-1.269,-0.73,-0.5389999999999999,NAVD
2018-01-06 15:36:00+00:00,-1.202,-0.657,-0.5449999999999999,NAVD
2018-01-06 15:42:00+00:00,-1.125,-0.582,-0.543,NAVD
2018-01-06 15:48:00+00:00,-1.072,-0.505,-0.5670000000000001,NAVD
2018-01-06 15:54:00+00:00,-0.996,-0.428,-0.5680000000000001,NAVD
2018-01-06 16:00:00+00:00,-0.936,-0.35,-0.5860000000000001,NAVD
2018-01-06 16:06:00+00:00,-0.858,-0.271,-0.587,NAVD
2018-01-06 16:12:00+00:00,-0.789,-0.191,-0.5980000000000001,NAVD
2018-01-06 16:18:00+00:00,-0.696,-0.11,-0.586,NAVD
2018-01-06 16:24:00+00:00,-0.603,-0.029,-0.574,NAVD
2018-01-06 16:30:00+00:00,-0.515,0.053,-0.5680000000000001,NAVD
2018-01-06 16:36:00+00:00,-0.451,0.135,-0.5860000000000001,NAVD
2018-01-06 16:42:00+00:00,-0.356,0.217,-0.573,NAVD
2018-01-06 16:48:00+00:00,-0.285,0.299,-0.584,NAVD
2018-01-06 16:54:00+00:00,-0.22,0.381,-0.601,NAVD
2018-01-06 17:00:00+00:00,-0.141,0.463,-0.604,NAVD
2018-01-06 17:06:00+00:00,-0.057,0.543,-0.6000000000000001,NAVD
2018-01-06 17:12:00+00:00,0.031,0.623,-0.592,NAVD
2018-01-06 17:18:00+00:00,0.131,0.701,-0.57,NAVD
2018-01-06 17:24:00+00:00,0.199,0.778,-0.579,NAVD
2018-01-06 17:30:00+00:00,0.281,0.853,-0.572,NAVD
2018-01-06 17:36:00+00:00,0.346,0.926,-0.5800000000000001,NAVD
2018-01-06 17:42:00+00:00,0.424,0.996,-0.5720000000000001,NAVD
2018-01-06 17:48:00+00:00,0.49,1.063,-0.573,NAVD
2018-01-06 17:54:00+00:00,0.572,1.128,-0.5559999999999999,NAVD
2018-01-06 18:00:00+00:00,0.629,1.19,-0.5609999999999999,NAVD
2018-01-06 18:06:00+00:00,0.691,1.248,-0.557,NAVD
2018-01-06 18:12:00+00:00,0.75,1.302,-0.552,NAVD
2018-01-06 18:18:00+00:00,0.809,1.353,-0.5439999999999999,NAVD
2018-01-06 18:24:00+00:00,0.868,1.4,-0.5319999999999999,NAVD
2018-01-06 18:30:00+00:00,0.915,1.443,-0.528,NAVD
2018-01-06 18:36:00+00:00,0.962,1.482,-0.52,NAVD
2018-01-06 18:42:00+00:00,1.001,1.516,-0.5150000000000001,NAVD
2018-01-06 18:48:00+00:00,1.039,1.546,-0.5070000000000001,NAVD
2018-01-06 18:54:00+00:00,1.063,1.572,-0.5090000000000001,NAVD
2018-01-06 19:00:00+00:00,1.086,1.593,-0.5069999999999999,NAVD
2018-01-06 19:06:00+00:00,1.093,1.61,-0.5170000000000001,NAVD
2018-01-06 19:12:00+00:00,1.1,1.623,-0.5229999999999999,NAVD
2018-01-06 19:18:00+00:00,1.107,1.631,-0.524,NAVD
2018-01-06 19:24:00+00:00,1.108,1.635,-0.5269999999999999,NAVD
2018-01-06 19:30:00+00:00,1.101,1.635,-0.534,NAVD
2018-01-06 19:36:00+00:00,1.086,1.63,-0.5439999999999998,NAVD
2018-01-06 19:42:00+00:00,1.071,1.621,-0.55,NAVD
2018-01-06 19:48:00+00:00,1.044,1.608,-0.5640000000000001,NAVD
2018-01-06 19:54:00+00:00,1.007,1.592,-0.5850000000000002,NAVD
2018-01-06 20:00:00+00:00,0.971,1.571,-0.6,NAVD
2018-01-06 20:06:00+00:00,0.939,1.546,-0.6070000000000001,NAVD
2018-01-06 20:12:00+00:00,0.909,1.518,-0.609,NAVD
2018-01-06 20:18:00+00:00,0.873,1.485,-0.6120000000000001,NAVD
2018-01-06 20:24:00+00:00,0.835,1.45,-0.615,NAVD
2018-01-06 20:30:00+00:00,0.796,1.411,-0.615,NAVD
2018-01-06 20:36:00+00:00,0.752,1.368,-0.6160000000000001,NAVD
2018-01-06 20:42:00+00:00,0.716,1.323,-0.607,NAVD
2018-01-06 20:48:00+00:00,0.682,1.274,-0.592,NAVD
2018-01-06 20:54:00+00:00,0.628,1.222,-0.594,NAVD
2018-01-06 21:00:00+00:00,0.578,1.167,-0.5890000000000001,NAVD
2018-01-06 21:06:00+00:00,0.52,1.11,-0.5900000000000001,NAVD
2018-01-06 21:12:00+00:00,0.464,1.049,-0.585,NAVD
2018-01-06 21:18:00+00:00,0.409,0.987,-0.5780000000000001,NAVD
2018-01-06 21:24:00+00:00,0.344,0.922,-0.5780000000000001,NAVD
2018-01-06 21:30:00+00:00,0.287,0.854,-0.567,NAVD
2018-01-06 21:36:00+00:00,0.219,0.785,-0.5660000000000001,NAVD
2018-01-06 21:42:00+00:00,0.147,0.713,-0.566,NAVD
2018-01-06 21:48:00+00:00,0.077,0.64,-0.5630000000000001,NAVD
2018-01-06 21:54:00+00:00,0.004,0.564,-0.5599999999999999,NAVD
2018-01-06 22:00:00+00:00,-0.076,0.487,-0.563,NAVD
2018-01-06 22:06:00+00:00,-0.148,0.409,-0.5569999999999999,NAVD
2018-01-06 22:12:00+00:00,-0.214,0.329,-0.543,NAVD
2018-01-06 22:18:00+00:00,-0.269,0.248,-0.517,NAVD
2018-01-06 22:24:00+00:00,-0.331,0.165,-0.496,NAVD
2018-01-06 22:30:00+00:00,-0.396,0.082,-0.47800000000000004,NAVD
2018-01-06 22:36:00+00:00,-0.461,-0.003,-0.458,NAVD
2018-01-06 22:42:00+00:00,-0.535,-0.088,-0.44700000000000006,NAVD
2018-01-06 22:48:00+00:00,-0.609,-0.174,-0.435,NAVD
2018-01-06 22:54:00+00:00,-0.702,-0.261,-0.44099999999999995,NAVD
2018-01-06 23:00:00+00:00,-0.791,-0.348,-0.44300000000000006,NAVD
2018-01-06 23:06:00+00:00,-0.869,-0.435,-0.434,NAVD
2018-01-06 23:12:00+00:00,-0.934,-0.523,-0.41100000000000003,NAVD
2018-01-06 23:18:00+00:00,-1.006,-0.61,-0.396,NAVD
2018-01-06 23:24:00+00:00,-1.084,-0.697,-0.3870000000000001,NAVD
2018-01-06 23:30:00+00:00,-1.167,-0.783,-0.384,NAVD
2018-01-06 23:36:00+00:00,-1.25,-0.869,-0.381,NAVD
2018-01-06 23:42:00+00:00,-1.345,-0.954,-0.391,NAVD
2018-01-06 23:48:00+00:00,-1.428,-1.037,-0.391,NAVD
2018-01-06 23:54:00+00:00,-1.498,-1.118,-0.3799999999999999,NAVD
2018-01-07 00:00:00+00:00,-1.562,-1.198,-0.3640000000000001,NAVD
2018-01-07 00:06:00+00:00,-1.626,-1.276,-0.34999999999999987,NAVD
2018-01-07 00:12:00+00:00,-1.701,-1.351,-0.3500000000000001,NAVD
2018-01-07 00:18:00+00:00,-1.764,-1.423,-0.34099999999999997,NAVD
2018-01-07 00:24:00+00:00,-1.818,-1.492,-0.32600000000000007,NAVD
2018-01-07 00:30:00+00:00,-1.877,-1.557,-0.32000000000000006,NAVD
2018-01-07 00:36:00+00:00,-1.944,-1.619,-0.32499999999999996,NAVD
2018-01-07 00:42:00+00:00,-1.997,-1.676,-0.3210000000000002,NAVD
2018-01-07 00:48:00+00:00,-2.039,-1.729,-0.31000000000000005,NAVD
2018-01-07 00:54:00+00:00,-2.084,-1.778,-0.30600000000000005,NAVD
2018-01-07 01:00:00+00:00,-2.121,-1.822,-0.29899999999999993,NAVD
2018-01-07 01:06:00+00:00,-2.152,-1.86,-0.29200000000000004,NAVD
2018-01-07 01:12:00+00:00,-2.183,-1.894,-0.2889999999999999,NAVD
2018-01-07 01:18:00+00:00,-2.22,-1.922,-0.29800000000000026,NAVD
2018-01-07 01:24:00+00:00,-2.257,-1.945,-0.31200000000000006,NAVD
2018-01-07 01:30:00+00:00,-2.274,-1.962,-0.31200000000000006,NAVD
2018-01-07 01:36:00+00:00,-2.288,-1.974,-0.31399999999999983,NAVD
2018-01-07 01:42:00+00:00,-2.3,-1.981,-0.31899999999999973,NAVD
2018-01-07 01:48:00+00:00,-2.299,-1.982,-0.31699999999999995,NAVD
2018-01-07 01:54:00+00:00,-2.287,-1.978,-0.30899999999999994,NAVD
2018-01-07 02:00:00+00:00,-2.273,-1.969,-0.30400000000000005,NAVD
2018-01-07 02:06:00+00:00,-2.248,-1.955,-0.29300000000000015,NAVD
2018-01-07 02:12:00+00:00,-2.212,-1.937,-0.27500000000000013,NAVD
2018-01-07 02:18:00+00:00,-2.166,-1.914,-0.252,NAVD
2018-01-07 02:24:00+00:00,-2.119,-1.886,-0.23300000000000032,NAVD
2018-01-07 02:30:00+00:00,-2.074,-1.855,-0.21899999999999986,NAVD
2018-01-07 02:36:00+00:00,-2.018,-1.82,-0.19799999999999973,NAVD
2018-01-07 02:42:00+00:00,-1.96,-1.781,-0.17900000000000005,NAVD
2018-01-07 02:48:00+00:00,-1.906,-1.74,-0.16599999999999993,NAVD
2018-01-07 02:54:00+00:00,-1.857,-1.695,-0.16199999999999992,NAVD
2018-01-07 03:00:00+00:00,-1.803,-1.647,-0.15599999999999992,NAVD
2018-01-07 03:06:00+00:00,-1.755,-1.596,-0.1589999999999998,NAVD
2018-01-07 03:12:00+00:00,-1.711,-1.544,-0.16700000000000004,NAVD
2018-01-07 03:18:00+00:00,-1.661,-1.488,-0.17300000000000004,NAVD
2018-01-07 03:24:00+00:00,-1.613,-1.431,-0.18199999999999994,NAVD
2018-01-07 03:30:00+00:00,-1.567,-1.372,-0.19499999999999984,NAVD
2018-01-07 03:36:00+00:00,-1.514,-1.311,-0.20300000000000007,NAVD
2018-01-07 03:42:00+00:00,-1.452,-1.248,-0.20399999999999996,NAVD
2018-01-07 03:48:00+00:00,-1.39,-1.183,-0.20699999999999985,NAVD
2018-01-07 03:54:00+00:00,-1.327,-1.116,-0.21099999999999985,NAVD
2018-01-07 04:00:00+00:00,-1.26,-1.048,-0.21199999999999997,NAVD
2018-01-07 04:06:00+00:00,-1.202,-0.978,-0.22399999999999998,NAVD
2018-01-07 04:12:00+00:00,-1.134,-0.907,-0.22699999999999987,NAVD
2018-01-07 04:18:00+00:00,-1.057,-0.834,-0.22299999999999998,NAVD
2018-01-07 04:24:00+00:00,-0.988,-0.76,-0.22799999999999998,NAVD
2018-01-07 04:30:00+00:00,-0.918,-0.684,-0.23399999999999999,NAVD
2018-01-07 04:36:00+00:00,-0.849,-0.607,-0.242,NAVD
2018-01-07 04:42:00+00:00,-0.768,-0.529,-0.239,NAVD
2018-01-07 04:48:00+00:00,-0.685,-0.45,-0.23500000000000004,NAVD
2018-01-07 04:54:00+00:00,-0.605,-0.369,-0.236,NAVD
2018-01-07 05:00:00+00:00,-0.52,-0.288,-0.23200000000000004,NAVD
2018-01-07 05:06:00+00:00,-0.43,-0.206,-0.224,NAVD
2018-01-07 05:12:00+00:00,-0.341,-0.124,-0.21700000000000003,NAVD
2018-01-07 05:18:00+00:00,-0.258,-0.042,-0.216,NAVD
2018-01-07 05:24:00+00:00,-0.164,0.041,-0.20500000000000002,NAVD
2018-01-07 05:30:00+00:00,-0.076,0.123,-0.199,NAVD
2018-01-07 05:36:00+00:00,0.009,0.204,-0.19499999999999998,NAVD
2018-01-07 05:42:00+00:00,0.094,0.285,-0.19099999999999998,NAVD
2018-01-07 05:48:00+00:00,0.179,0.365,-0.186,NAVD
2018-01-07 05:54:00+00:00,0.255,0.443,-0.188,NAVD
2018-01-07 06:00:00+00:00,0.34,0.52,-0.18,NAVD
2018-01-07 06:06:00+00:00,0.42,0.595,-0.175,NAVD
2018-01-07 06:12:00+00:00,0.502,0.667,-0.16500000000000004,NAVD
2018-01-07 06:18:00+00:00,0.581,0.737,-0.15600000000000003,NAVD
2018-01-07 06:24:00+00:00,0.662,0.804,-0.14200000000000002,NAVD
2018-01-07 06:30:00+00:00,0.736,0.869,-0.133,NAVD
2018-01-07 06:36:00+00:00,0.799,0.93,-0.131,NAVD
2018-01-07 06:42:00+00:00,0.863,0.988,-0.125,NAVD
2018-01-07 06:48:00+00:00,0.927,1.042,-0.11499999999999999,NAVD
